name,BCELoss,IsotonicBCE
AF-O60840-F1-model_v4_0,0.8999408,0.9611651
AF-P55001-F1-model_v4_0,0.87381196,0.40298507
AF-Q8NGI7-F1-model_v4_0,0.8287646,0.31578952
AF-P35658-F1-model_v4_0,0.8997894,0.9611651
AF-Q8N5W8-F1-model_v4_0,0.88814634,0.62068963
AF-P06280-F1-model_v4_0,0.8980651,0.9611651
AF-Q8WXH0-F18-model_v4_0,0.8959127,0.91818184
AF-Q03164-F2-model_v4_0,0.0005434632,0.0
AF-Q9NQW1-F1-model_v4_0,0.89478046,0.88372093
AF-O15511-F1-model_v4_0,0.83687735,0.31578952
AF-Q9NPA2-F1-model_v4_0,0.8986647,0.9611651
AF-Q49AG3-F1-model_v4_0,0.0006998966,0.027272727
AF-Q9C073-F1-model_v4_0,0.8914896,0.77319586
AF-O00444-F1-model_v4_0,0.88505864,0.5
AF-O43837-F1-model_v4_0,0.8904161,0.77319586
AF-P53618-F1-model_v4_0,0.8835748,0.5
AF-Q8WXX0-F10-model_v4_0,0.8915277,0.77319586
AF-Q8N966-F1-model_v4_0,0.89828485,0.9611651
AF-P55000-F1-model_v4_0,0.0751079,0.075630255
AF-Q9HB75-F1-model_v4_0,0.891956,0.77319586
AF-P0C7V6-F1-model_v4_0,0.8962711,0.91818184
AF-Q3SX64-F1-model_v4_0,0.82964283,0.31578952
AF-C9JA33-F1-model_v4_0,0.89898527,0.9611651
AF-Q5TBA9-F3-model_v4_0,0.8776065,0.40298507
AF-Q86SR1-F1-model_v4_0,0.88768554,0.62068963
AF-Q53EL6-F1-model_v4_0,0.61076355,0.075630255
AF-Q53R12-F1-model_v4_0,0.8966933,0.91818184
AF-Q9Y5U5-F1-model_v4_0,0.8982367,0.9611651
AF-Q9UKL6-F1-model_v4_0,0.0003961201,0.0
AF-Q6ZS81-F9-model_v4_0,0.8899351,0.77319586
AF-O76027-F1-model_v4_0,0.89026487,0.77319586
AF-P59535-F1-model_v4_0,0.7276544,0.075630255
AF-O95825-F1-model_v4_0,0.5515155,0.075630255
AF-O43559-F1-model_v4_0,0.5686735,0.075630255
AF-P78559-F6-model_v4_0,0.8962325,0.91818184
AF-Q6NVU6-F1-model_v4_0,0.00044293105,0.0
AF-Q8TF32-F1-model_v4_0,0.89788383,0.9611651
AF-Q8NE09-F1-model_v4_0,0.89672905,0.91818184
AF-O43933-F1-model_v4_0,0.89068246,0.77319586
AF-Q9C0G6-F15-model_v4_0,0.8818804,0.40298507
AF-Q92834-F1-model_v4_0,0.88266706,0.40298507
AF-P08100-F1-model_v4_0,0.8986828,0.9611651
AF-P54750-F1-model_v4_0,0.00041699686,0.0
AF-Q92956-F1-model_v4_0,0.8947984,0.88372093
AF-O14713-F1-model_v4_0,0.0011310601,0.027272727
AF-O15504-F1-model_v4_0,0.9018738,0.9611651
AF-Q6NVY1-F1-model_v4_0,0.8342921,0.31578952
AF-O43610-F1-model_v4_0,0.8993331,0.9611651
AF-Q86Y13-F1-model_v4_0,0.8982082,0.9611651
AF-Q68DU8-F1-model_v4_0,0.85071874,0.31578952
AF-Q02218-F1-model_v4_0,0.0039513516,0.027272727
AF-Q96RF0-F1-model_v4_0,0.89844304,0.9611651
AF-P15822-F4-model_v4_0,0.7529233,0.075630255
AF-P08582-F1-model_v4_0,0.89222324,0.77319586
AF-Q9Y2H8-F1-model_v4_0,0.89673203,0.91818184
AF-Q8TBF5-F1-model_v4_0,0.8927532,0.86538464
AF-Q9HBX9-F1-model_v4_0,0.89694065,0.9611651
AF-Q96PV6-F1-model_v4_0,0.8958498,0.91818184
AF-Q9Y6R7-F21-model_v4_0,0.8982695,0.9611651
AF-Q8NGX2-F1-model_v4_0,0.86787033,0.40298507
AF-Q5I0X7-F1-model_v4_0,0.014327646,0.035714287
AF-Q6ZNG9-F1-model_v4_0,0.00039889262,0.0
AF-O75368-F1-model_v4_0,0.0005797678,0.0
AF-O75324-F1-model_v4_0,0.8951207,0.88372093
AF-Q8WZ42-F65-model_v4_0,0.8951022,0.88372093
AF-P05814-F1-model_v4_0,0.00049373583,0.0
AF-Q10472-F1-model_v4_0,0.8887252,0.62068963
AF-Q2TB10-F1-model_v4_0,0.8899838,0.77319586
AF-Q96KP1-F1-model_v4_0,0.0064474186,0.035714287
AF-P49756-F1-model_v4_0,0.8985809,0.9611651
AF-P03915-F1-model_v4_0,0.89410955,0.88372093
AF-Q9Y6K0-F1-model_v4_0,0.8894968,0.77319586
AF-Q9Y450-F1-model_v4_0,0.87697357,0.40298507
AF-Q6ZVM7-F1-model_v4_0,0.8891843,0.77319586
AF-P04406-F1-model_v4_0,0.0012548042,0.027272727
AF-P07451-F1-model_v4_0,0.0013424169,0.027272727
AF-Q6ZWH5-F1-model_v4_0,0.1383731,0.075630255
AF-Q8WVQ1-F1-model_v4_0,0.8933141,0.86538464
AF-Q8TAD7-F1-model_v4_0,0.8931968,0.86538464
AF-Q9ULV0-F1-model_v4_0,0.8931177,0.86538464
AF-P53985-F1-model_v4_0,0.88174844,0.40298507
AF-Q8IZQ8-F1-model_v4_0,0.8972972,0.9611651
AF-P55085-F1-model_v4_0,0.007681888,0.035714287
AF-A6NKF2-F1-model_v4_0,0.00066002744,0.0
AF-P00387-F1-model_v4_0,0.8848552,0.5
AF-O95944-F1-model_v4_0,0.8980251,0.9611651
AF-Q8N335-F1-model_v4_0,0.88647085,0.5
AF-A6NEQ0-F1-model_v4_0,0.8371138,0.31578952
AF-Q96P63-F1-model_v4_0,0.88813245,0.62068963
AF-P51575-F1-model_v4_0,0.8978027,0.9611651
AF-Q03924-F1-model_v4_0,0.8960456,0.91818184
AF-Q9HCL2-F1-model_v4_0,0.89225173,0.77346945
AF-Q96SI9-F1-model_v4_0,0.88154143,0.40298507
AF-Q9C0C9-F1-model_v4_0,0.8514899,0.31578952
AF-P19388-F1-model_v4_0,0.89718616,0.9611651
AF-Q9NWD8-F1-model_v4_0,0.89770335,0.9611651
AF-F8W0I5-F1-model_v4_0,0.90041244,0.9611651
AF-Q8NGK4-F1-model_v4_0,0.16565202,0.075630255
AF-P49454-F1-model_v4_0,0.8956466,0.88372093
AF-Q9ULE4-F1-model_v4_0,0.8998224,0.9611651
AF-Q9HD33-F1-model_v4_0,0.8990437,0.9611651
AF-Q8TD26-F3-model_v4_0,0.8899871,0.77319586
AF-P56539-F1-model_v4_0,0.88988405,0.77319586
AF-Q15761-F1-model_v4_0,0.88070977,0.40298507
AF-Q86XP6-F1-model_v4_0,0.89166206,0.77319586
AF-Q6KC79-F5-model_v4_0,0.8898943,0.77319586
AF-Q86X67-F1-model_v4_0,0.17161776,0.075630255
AF-Q9H3U5-F1-model_v4_0,0.8897525,0.77319586
AF-Q4G0A6-F1-model_v4_0,0.7497629,0.075630255
AF-O14836-F1-model_v4_0,0.89490753,0.88372093
AF-Q6ZN55-F1-model_v4_0,0.8962731,0.91818184
AF-P55283-F1-model_v4_0,0.8973872,0.9611651
AF-P22003-F1-model_v4_0,0.89839154,0.9611651
AF-Q7Z3J2-F1-model_v4_0,0.89436024,0.88372093
AF-Q6IPT4-F1-model_v4_0,0.8550273,0.31578952
AF-Q9ULS6-F1-model_v4_0,0.89668554,0.91818184
AF-Q06265-F1-model_v4_0,0.0060055624,0.035714287
AF-O95153-F1-model_v4_0,0.89271396,0.86538464
AF-Q8NEM0-F1-model_v4_0,0.04129535,0.05882353
AF-Q9Y4A5-F11-model_v4_0,0.8666501,0.40298507
AF-Q8IUH2-F1-model_v4_0,0.8829731,0.40298507
AF-Q9Y6D6-F1-model_v4_0,0.89130634,0.77319586
AF-Q96N77-F1-model_v4_0,0.89886814,0.9611651
AF-Q15078-F1-model_v4_0,0.0004242051,0.0
AF-Q9UBF8-F1-model_v4_0,0.038663674,0.05882353
AF-Q6N075-F1-model_v4_0,0.8777658,0.40298507
AF-Q9UDT6-F1-model_v4_0,0.89672494,0.91818184
AF-P19876-F1-model_v4_0,0.89357513,0.86538464
AF-Q9C0B7-F1-model_v4_0,0.89152944,0.77319586
AF-Q96PE3-F1-model_v4_0,0.87771165,0.40298507
AF-Q9H706-F1-model_v4_0,0.88195765,0.40298507
AF-A6NFF2-F1-model_v4_0,0.9008427,0.9611651
AF-Q8WYN0-F1-model_v4_0,0.00042703486,0.0
AF-Q6Y2X3-F1-model_v4_0,0.89450985,0.88372093
AF-Q2MV58-F1-model_v4_0,0.8993643,0.9611651
AF-Q96K83-F1-model_v4_0,0.89774114,0.9611651
AF-A0A1B0GTY4-F1-model_v4_0,0.90119064,0.9611651
AF-Q6UY09-F1-model_v4_0,0.8984533,0.9611651
AF-O43913-F1-model_v4_0,0.8006954,0.31578952
AF-Q8NCB2-F1-model_v4_0,0.0012794025,0.027272727
AF-O00155-F1-model_v4_0,0.0021655045,0.027272727
AF-Q9BYD3-F1-model_v4_0,0.7511043,0.075630255
AF-Q96N46-F1-model_v4_0,0.8950346,0.88372093
AF-Q99836-F1-model_v4_0,0.4635864,0.075630255
AF-Q8NCW5-F1-model_v4_0,0.0004677862,0.0
AF-Q8TED0-F1-model_v4_0,0.5680671,0.075630255
AF-Q96D15-F1-model_v4_0,0.8983049,0.9611651
AF-Q16678-F1-model_v4_0,0.8815103,0.40298507
AF-Q8IXQ4-F1-model_v4_0,0.8950544,0.88372093
AF-Q8N5N4-F1-model_v4_0,0.8943921,0.88372093
AF-Q9UPN3-F1-model_v4_0,0.87830496,0.40298507
AF-Q9ULM2-F1-model_v4_0,0.89718413,0.9611651
AF-Q9NQ92-F1-model_v4_0,0.8994993,0.9611651
AF-Q6X4T0-F1-model_v4_0,0.8671379,0.40298507
AF-Q5T1H1-F5-model_v4_0,0.89813745,0.9611651
AF-A8MX19-F1-model_v4_0,0.7335501,0.075630255
AF-Q6JBY9-F1-model_v4_0,0.8918604,0.77319586
AF-P11511-F1-model_v4_0,0.8470715,0.31578952
AF-Q6MZM9-F1-model_v4_0,0.0533586,0.05882353
AF-Q9H7T0-F1-model_v4_0,0.8969149,0.9611651
AF-P13584-F1-model_v4_0,0.87026256,0.40298507
AF-Q7Z443-F1-model_v4_0,0.89768666,0.9611651
AF-A1L0T0-F1-model_v4_0,0.88636774,0.5
AF-Q5BJH2-F1-model_v4_0,0.90030634,0.9611651
AF-P55211-F1-model_v4_0,0.8883783,0.62068963
AF-Q76MJ5-F1-model_v4_0,0.6259877,0.075630255
AF-Q7Z7A4-F1-model_v4_0,0.11753783,0.075630255
AF-A0A1B0GWH4-F1-model_v4_0,0.4769269,0.075630255
AF-Q86W24-F1-model_v4_0,0.88564456,0.5
AF-Q8NDB6-F1-model_v4_0,0.89906645,0.9611651
AF-Q9GZZ1-F1-model_v4_0,0.008271543,0.035714287
AF-Q9UPA5-F5-model_v4_0,0.90184104,0.9611651
AF-Q8IWV8-F1-model_v4_0,0.89280707,0.86538464
AF-Q8TBF2-F1-model_v4_0,0.0020249486,0.027272727
AF-Q5TID7-F1-model_v4_0,0.90002334,0.9611651
AF-Q8NC24-F1-model_v4_0,0.9007189,0.9611651
AF-Q9P2D7-F4-model_v4_0,0.8935674,0.86538464
AF-P43487-F1-model_v4_0,0.0003915542,0.0
AF-Q02978-F1-model_v4_0,0.8877207,0.62068963
AF-P20929-F27-model_v4_0,0.8987633,0.9611651
AF-Q96RL7-F3-model_v4_0,0.8945669,0.88372093
AF-Q9NXD2-F1-model_v4_0,0.11948277,0.075630255
AF-Q9Y6I8-F1-model_v4_0,0.89927256,0.9611651
AF-Q8WZ42-F23-model_v4_0,0.8964714,0.91818184
AF-Q6UWM7-F1-model_v4_0,0.8967465,0.91818184
AF-Q9BWS9-F1-model_v4_0,0.89115995,0.77319586
AF-Q9Y6R7-F14-model_v4_0,0.8990243,0.9611651
AF-Q15833-F1-model_v4_0,0.8746658,0.40298507
AF-Q2TBE0-F1-model_v4_0,0.39699203,0.075630255
AF-Q8NI36-F1-model_v4_0,0.8920131,0.77319586
AF-Q8NF91-F19-model_v4_0,0.89376783,0.8830114
AF-O14556-F1-model_v4_0,0.0015860709,0.027272727
AF-A0A075B759-F1-model_v4_0,0.2986852,0.075630255
AF-Q9NQF3-F1-model_v4_0,0.026731674,0.05882353
AF-Q8N9L1-F1-model_v4_0,0.10729725,0.075630255
AF-Q8NEZ4-F10-model_v4_0,0.89766544,0.9611651
AF-Q15014-F1-model_v4_0,0.0005891333,0.0
AF-Q8N3S3-F1-model_v4_0,0.8797253,0.40298507
AF-Q8NA56-F1-model_v4_0,0.88938755,0.77319586
AF-Q86T65-F1-model_v4_0,0.8519067,0.31578952
AF-O75445-F12-model_v4_0,0.89749897,0.9611651
AF-O95866-F1-model_v4_0,0.8969044,0.9611651
AF-Q9UKT8-F1-model_v4_0,0.82586473,0.31578952
AF-P30926-F1-model_v4_0,0.8979816,0.9611651
AF-O15042-F1-model_v4_0,0.894682,0.88372093
AF-P16435-F1-model_v4_0,0.79518485,0.31578952
AF-Q76NI1-F1-model_v4_0,0.78348106,0.31578952
AF-Q6KC79-F1-model_v4_0,0.8080065,0.31578952
AF-Q8IXQ9-F1-model_v4_0,0.005152953,0.035714287
AF-P10696-F1-model_v4_0,0.88006604,0.40298507
AF-Q9C0G6-F10-model_v4_0,0.86495125,0.3728584
AF-P02810-F1-model_v4_0,0.8972876,0.9611651
AF-Q06495-F1-model_v4_0,0.8985395,0.9611651
AF-Q9NQV7-F1-model_v4_0,0.9013552,0.9611651
AF-P54845-F1-model_v4_0,0.85505825,0.31578952
AF-Q6GTX8-F1-model_v4_0,0.8963592,0.91818184
AF-P35913-F1-model_v4_0,0.0011909555,0.027272727
AF-P09382-F1-model_v4_0,0.89638925,0.91818184
AF-Q9Y2L1-F1-model_v4_0,0.8947974,0.88372093
AF-Q96FK6-F1-model_v4_0,0.0017573043,0.027272727
AF-Q6UWF7-F1-model_v4_0,0.8994024,0.9611651
AF-Q8NGS2-F1-model_v4_0,0.8517785,0.31578952
AF-P47914-F1-model_v4_0,0.899592,0.9611651
AF-Q99784-F1-model_v4_0,0.8975129,0.9611651
AF-Q9H201-F1-model_v4_0,0.5785223,0.075630255
AF-O75444-F1-model_v4_0,0.5507485,0.075630255
AF-Q9H344-F1-model_v4_0,0.72427654,0.075630255
AF-A0A0J9YX94-F1-model_v4_0,0.000655127,0.0
AF-Q86YH6-F1-model_v4_0,0.0009014618,0.027272727
AF-P01732-F1-model_v4_0,0.13645959,0.075630255
AF-P53805-F1-model_v4_0,0.900844,0.9611651
AF-B9A6J9-F1-model_v4_0,0.00051693356,0.0
AF-Q96KS0-F1-model_v4_0,0.0037659216,0.027272727
AF-Q6MZM0-F1-model_v4_0,0.8961221,0.91818184
AF-P78539-F1-model_v4_0,0.89675456,0.91818184
AF-Q9H0K4-F1-model_v4_0,0.8999977,0.9611651
AF-Q9NRG7-F1-model_v4_0,0.88559663,0.5
AF-O15067-F1-model_v4_0,0.83901995,0.31578952
AF-Q9P2D1-F3-model_v4_0,0.7848015,0.31578952
AF-P03979-F1-model_v4_0,0.8952217,0.88372093
AF-O15405-F1-model_v4_0,0.21387047,0.075630255
AF-A8K0Z3-F1-model_v4_0,0.89670986,0.91818184
AF-Q8N371-F1-model_v4_0,0.88557076,0.5
AF-Q14789-F3-model_v4_0,0.8973705,0.9611651
AF-P02655-F1-model_v4_0,0.89645517,0.91818184
AF-Q8N769-F1-model_v4_0,0.0012532616,0.027272727
AF-Q6V1X1-F1-model_v4_0,0.8900235,0.77319586
AF-Q8NGQ3-F1-model_v4_0,0.8358693,0.31578952
AF-Q9NR99-F4-model_v4_0,0.8911077,0.77319586
AF-O00161-F1-model_v4_0,0.8963548,0.91818184
AF-Q9HCU5-F1-model_v4_0,0.856183,0.31578952
AF-Q8TBY8-F1-model_v4_0,0.8960778,0.91818184
AF-Q6I9Y2-F1-model_v4_0,0.8962557,0.91818184
AF-P0C626-F1-model_v4_0,0.86176825,0.31578952
AF-L0R819-F1-model_v4_0,0.8920305,0.77319586
AF-Q5T686-F1-model_v4_0,0.8206666,0.31578952
AF-Q8IYB3-F1-model_v4_0,0.89297354,0.86538464
AF-P05186-F1-model_v4_0,0.8672094,0.40298507
AF-Q9H098-F1-model_v4_0,0.8992563,0.9611651
AF-Q9Y2R5-F1-model_v4_0,0.8778687,0.40298507
AF-Q68CQ1-F1-model_v4_0,0.8933765,0.86538464
AF-Q9BTZ2-F1-model_v4_0,0.7958487,0.31578952
AF-Q9NT99-F1-model_v4_0,0.8960868,0.91818184
AF-Q9GZR1-F1-model_v4_0,0.71435684,0.075630255
AF-Q5VST9-F7-model_v4_0,0.89225143,0.77319586
AF-Q70CQ3-F1-model_v4_0,0.00038128629,0.0
AF-Q9UPN3-F30-model_v4_0,0.8933252,0.86538464
AF-B7ZC32-F1-model_v4_0,0.8795681,0.40298507
AF-Q9Y6B2-F1-model_v4_0,0.0007844746,0.027272727
AF-Q9BY41-F1-model_v4_0,0.00057207636,0.0
AF-Q9HBL6-F1-model_v4_0,0.8966753,0.91818184
AF-Q5T5C0-F1-model_v4_0,0.847245,0.31578952
AF-Q8NGT5-F1-model_v4_0,0.85044247,0.31578952
AF-Q86W50-F1-model_v4_0,0.81363803,0.31578952
AF-Q6ZQX7-F1-model_v4_0,0.06834882,0.075630255
AF-Q96MU7-F1-model_v4_0,0.022808433,0.05882353
AF-Q13148-F1-model_v4_0,0.75795376,0.075630255
AF-Q02246-F1-model_v4_0,0.89664286,0.91818184
AF-P49419-F1-model_v4_0,0.09285798,0.075630255
AF-O14548-F1-model_v4_0,0.90011334,0.9611651
AF-Q5T752-F1-model_v4_0,0.00052297977,0.0
AF-P18846-F1-model_v4_0,0.8984692,0.9611651
AF-Q4LDE5-F4-model_v4_0,0.8982356,0.9611651
AF-A2VEC9-F6-model_v4_0,0.8986982,0.9611651
AF-P15814-F1-model_v4_0,0.8952261,0.88372093
AF-Q9Y2W6-F1-model_v4_0,0.87153053,0.40298507
AF-Q6P4F2-F1-model_v4_0,0.0006297208,0.0
AF-P07148-F1-model_v4_0,0.00140412,0.027272727
AF-Q13275-F1-model_v4_0,0.8972947,0.9611651
AF-Q7Z5Q1-F1-model_v4_0,0.8858852,0.5
AF-Q8NBL3-F1-model_v4_0,0.03166449,0.05882353
AF-Q14789-F11-model_v4_0,0.89744514,0.9611651
AF-Q6IPW1-F1-model_v4_0,0.8102578,0.31578952
AF-Q9BUA3-F1-model_v4_0,0.0035106891,0.027272727
AF-Q9H902-F1-model_v4_0,0.30139872,0.075630255
AF-Q9Y2G0-F1-model_v4_0,0.89144796,0.77319586
AF-Q9NR09-F18-model_v4_0,0.8878794,0.62068963
AF-Q5JR98-F1-model_v4_0,0.6185592,0.075630255
AF-Q5GH77-F1-model_v4_0,0.8964241,0.91818184
AF-Q96KG9-F1-model_v4_0,0.7447458,0.075630255
AF-P18510-F1-model_v4_0,0.88265693,0.40298507
AF-Q7Z4B0-F1-model_v4_0,0.73802817,0.075630255
AF-Q9UK39-F1-model_v4_0,0.0012719725,0.027272727
AF-Q9BPW4-F1-model_v4_0,0.9001447,0.9611651
AF-Q8WXG9-F24-model_v4_0,0.8980729,0.9611651
AF-P01920-F1-model_v4_0,0.8987604,0.9611651
AF-Q92925-F1-model_v4_0,0.8971895,0.9611651
AF-B4DU55-F1-model_v4_0,0.89603126,0.91818184
AF-O43617-F1-model_v4_0,0.00046688545,0.0
AF-Q685J3-F14-model_v4_0,0.89380246,0.88372093
AF-Q8TCU4-F14-model_v4_0,0.8959854,0.91818184
AF-P61009-F1-model_v4_0,0.89705175,0.9611651
AF-Q70YC5-F1-model_v4_0,0.9003791,0.9611651
AF-Q9Y5X0-F1-model_v4_0,0.00060873176,0.0
AF-A6NDR6-F1-model_v4_0,0.17338075,0.075630255
AF-Q8NE28-F1-model_v4_0,0.63338906,0.075630255
AF-Q96NW7-F1-model_v4_0,0.89436483,0.88372093
AF-Q8N8U3-F1-model_v4_0,0.8704321,0.40298507
AF-P62837-F1-model_v4_0,0.00044946364,0.0
AF-A6NFU0-F1-model_v4_0,0.89837617,0.9611651
AF-Q9BZ81-F1-model_v4_0,0.28324234,0.075630255
AF-Q8IZ40-F1-model_v4_0,0.8930711,0.86538464
AF-Q9NRM0-F1-model_v4_0,0.89058167,0.77319586
AF-Q9BVK6-F1-model_v4_0,0.8880856,0.62068963
AF-Q9ULC3-F1-model_v4_0,0.0004305181,0.0
AF-Q5VST9-F26-model_v4_0,0.8965052,0.91818184
AF-Q6ZR08-F8-model_v4_0,0.010238391,0.035714287
AF-P35452-F1-model_v4_0,0.00071770075,0.027272727
AF-Q9P1F3-F1-model_v4_0,0.7542802,0.075630255
AF-Q13470-F1-model_v4_0,0.0017252531,0.027272727
AF-P78509-F2-model_v4_0,0.8960407,0.91818184
AF-Q8WZ42-F144-model_v4_0,0.893386,0.86538464
AF-Q8N8H1-F1-model_v4_0,0.898001,0.9611651
AF-Q14696-F1-model_v4_0,0.7649727,0.075630255
AF-Q9HC84-F8-model_v4_0,0.89912635,0.9611651
AF-Q6UXN9-F1-model_v4_0,0.87992287,0.40298507
AF-Q9UJY1-F1-model_v4_0,0.88910955,0.77319586
AF-Q96RW7-F19-model_v4_0,0.8980382,0.9611651
AF-P57060-F1-model_v4_0,0.89110607,0.77319586
AF-Q9NPA1-F1-model_v4_0,0.89542127,0.88372093
AF-Q969V4-F1-model_v4_0,0.900855,0.9611651
AF-Q13705-F1-model_v4_0,0.7371455,0.075630255
AF-Q96EK6-F1-model_v4_0,0.8972985,0.9611651
AF-Q7Z699-F1-model_v4_0,0.9031772,0.9611651
AF-Q4G0P3-F14-model_v4_0,0.89158463,0.77319586
AF-O75896-F1-model_v4_0,0.88710636,0.62068963
AF-Q5UE93-F1-model_v4_0,0.84177315,0.31578952
AF-Q8N4N3-F1-model_v4_0,0.8943787,0.88372093
AF-Q96IP4-F1-model_v4_0,0.0017088002,0.027272727
AF-Q9UPX6-F1-model_v4_0,0.90146756,0.9611651
AF-Q06455-F1-model_v4_0,0.895698,0.88372093
AF-Q8N0U2-F1-model_v4_0,0.88139385,0.40298507
AF-Q6N022-F8-model_v4_0,0.8966704,0.91818184
AF-Q9H008-F1-model_v4_0,0.8823413,0.40298507
AF-Q9BQP9-F1-model_v4_0,0.8960244,0.91818184
AF-P25021-F1-model_v4_0,0.7431478,0.075630255
AF-P07988-F1-model_v4_0,0.8911415,0.77319586
AF-Q9H6D8-F1-model_v4_0,0.89817184,0.9611651
AF-Q8NC69-F1-model_v4_0,0.80786604,0.31578952
AF-Q69YN4-F1-model_v4_0,0.8758752,0.40298507
AF-P21817-F17-model_v4_0,0.8953743,0.88372093
AF-P30988-F1-model_v4_0,0.89718425,0.9611651
AF-Q86WI1-F8-model_v4_0,0.8963591,0.91818184
AF-Q96R48-F1-model_v4_0,0.8598736,0.31578952
AF-O75251-F1-model_v4_0,0.002380102,0.027272727
AF-A6NF34-F1-model_v4_0,0.88863635,0.62068963
AF-P0C0L5-F1-model_v4_0,0.8945568,0.88372093
AF-P45880-F1-model_v4_0,0.89986366,0.9611651
AF-Q6IF99-F1-model_v4_0,0.8671367,0.40298507
AF-Q96D09-F1-model_v4_0,0.8356598,0.31578952
AF-P61966-F1-model_v4_0,0.00043132817,0.0
AF-P22061-F1-model_v4_0,0.0018626128,0.027272727
AF-Q8N141-F1-model_v4_0,0.8981628,0.9611651
AF-Q8WXI7-F64-model_v4_0,0.8987679,0.9611651
AF-Q9HAD4-F1-model_v4_0,0.0012659332,0.027272727
AF-Q9GZX9-F1-model_v4_0,0.89026856,0.77319586
AF-P22415-F1-model_v4_0,0.7480465,0.075630255
AF-Q5SRN2-F1-model_v4_0,0.89913476,0.9611651
AF-Q5T0U0-F1-model_v4_0,0.8972731,0.9611651
AF-Q99698-F12-model_v4_0,0.890768,0.77319586
AF-Q8TDY3-F1-model_v4_0,0.89568186,0.88372093
AF-Q6ZVT6-F1-model_v4_0,0.897698,0.9611651
AF-P05060-F1-model_v4_0,0.8980182,0.9611651
AF-Q96QU1-F1-model_v4_0,0.89657456,0.91818184
AF-Q9NVR2-F1-model_v4_0,0.8965,0.91818184
AF-A6NHJ4-F1-model_v4_0,0.8972798,0.9611651
AF-P57773-F1-model_v4_0,0.8982947,0.9611651
AF-Q9BWT6-F1-model_v4_0,0.8884932,0.62068963
AF-Q9Y5L5-F1-model_v4_0,0.9043672,0.9611651
AF-O95665-F1-model_v4_0,0.0009844688,0.027272727
AF-Q9NYD6-F1-model_v4_0,0.0007062181,0.027272727
AF-Q6P3S6-F1-model_v4_0,0.57299817,0.075630255
AF-Q9H251-F11-model_v4_0,0.8974427,0.9611651
AF-Q8TD31-F1-model_v4_0,0.8975555,0.9611651
AF-P68133-F1-model_v4_0,0.82169235,0.31578952
AF-O95926-F1-model_v4_0,0.8981535,0.9611651
AF-Q8NF91-F16-model_v4_0,0.8942524,0.88372093
AF-O43548-F1-model_v4_0,0.88544935,0.5
AF-Q96E22-F1-model_v4_0,0.32941398,0.075630255
AF-O95170-F1-model_v4_0,0.58093625,0.075630255
AF-Q86WI0-F1-model_v4_0,0.8929923,0.86538464
AF-P0CG33-F1-model_v4_0,0.89697576,0.9611651
AF-P49683-F1-model_v4_0,0.0027886478,0.027272727
AF-Q96CM3-F1-model_v4_0,0.072713174,0.075630255
AF-Q9NPB6-F1-model_v4_0,0.013215705,0.035714287
AF-Q03001-F23-model_v4_0,0.89373744,0.86538464
AF-O95243-F1-model_v4_0,0.71315855,0.075630255
AF-A8MYU2-F1-model_v4_0,0.894171,0.88372093
AF-Q86XH1-F1-model_v4_0,0.018663226,0.035714287
AF-O95568-F1-model_v4_0,0.81969136,0.31578952
AF-A8MVU1-F1-model_v4_0,0.0005796529,0.0
AF-P33991-F1-model_v4_0,0.0008732507,0.027272727
AF-Q04609-F1-model_v4_0,0.8974838,0.9611651
AF-Q96LT6-F1-model_v4_0,0.8932695,0.86538464
AF-Q9HC84-F15-model_v4_0,0.8973639,0.9611651
AF-A8K5M9-F1-model_v4_0,0.89743406,0.9611651
AF-Q5VTH9-F1-model_v4_0,0.0018735806,0.027272727
AF-Q13434-F1-model_v4_0,0.0015061621,0.027272727
AF-Q14953-F1-model_v4_0,0.90014434,0.9611651
AF-P68402-F1-model_v4_0,0.88919955,0.77319586
AF-Q8NBT0-F1-model_v4_0,0.001648464,0.027272727
AF-Q8IV16-F1-model_v4_0,0.88635856,0.5
AF-Q5T6F0-F1-model_v4_0,0.86145735,0.31578952
AF-Q9H799-F9-model_v4_0,0.8961205,0.91818184
AF-P57764-F1-model_v4_0,0.8971265,0.9611651
AF-A0A6Q8PFQ6-F1-model_v4_0,0.0006896497,0.0
AF-Q8TDM6-F1-model_v4_0,0.29863754,0.075630255
AF-Q9UL33-F1-model_v4_0,0.0010379283,0.027272727
AF-P30520-F1-model_v4_0,0.7767739,0.31578952
AF-A8MT65-F1-model_v4_0,0.89466566,0.88372093
AF-Q8N344-F1-model_v4_0,0.8357028,0.31578952
AF-O60264-F1-model_v4_0,0.8910704,0.77319586
AF-O00399-F1-model_v4_0,0.23260802,0.075630255
AF-Q6UXA7-F1-model_v4_0,0.3787681,0.075630255
AF-Q7Z3J3-F1-model_v4_0,0.89638704,0.91818184
AF-P36543-F1-model_v4_0,0.025637249,0.05882353
AF-P57738-F1-model_v4_0,0.89305407,0.86538464
AF-Q9UBZ9-F1-model_v4_0,0.7541448,0.075630255
AF-Q9H115-F1-model_v4_0,0.89649385,0.91818184
AF-Q8N957-F1-model_v4_0,0.89086753,0.77319586
AF-Q969N2-F1-model_v4_0,0.89762855,0.9611651
AF-O95470-F1-model_v4_0,0.8749298,0.40298507
AF-P49190-F1-model_v4_0,0.8961521,0.91818184
AF-P56159-F1-model_v4_0,0.89874893,0.9611651
AF-Q96LR9-F1-model_v4_0,0.87676495,0.40298507
